arrest_date,a_age,a_gender,a_race,v_age,v_gender,v_race,crime,weapon
6/22/2016 0:00,61,M,White,60,F,White,Murder and Nonnegligent Manslaughter,Shotgun
6/22/2016 0:00,61,M,White,60,F,White,Murder and Nonnegligent Manslaughter,Shotgun
6/22/2016 0:00,61,M,White,60,F,White,Murder and Nonnegligent Manslaughter,Shotgun
6/22/2016 0:00,61,M,White,60,F,White,Murder and Nonnegligent Manslaughter,Shotgun
6/23/2016 0:00,43,F,White,35,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/23/2016 0:00,43,F,White,35,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/23/2016 0:00,43,F,White,35,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/24/2016 0:00,24,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/24/2016 0:00,24,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/24/2016 0:00,24,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/25/2016 0:00,20,M,Black or African American,22,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,20,M,Black or African American,22,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,20,M,Black or African American,22,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,29,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,29,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,29,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,29,M,Black or African American,32,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,29,M,Black or African American,32,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,29,M,Black or African American,32,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,20,M,Black or African American,22,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,20,M,Black or African American,22,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/25/2016 0:00,20,M,Black or African American,22,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,17,F,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,17,F,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,17,F,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,29,M,White,53,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,53,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,53,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,61,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,61,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,61,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,53,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,53,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,53,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,61,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,61,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,29,M,White,61,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2016 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,19,M,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,17,F,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,17,F,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/26/2016 0:00,18,M,Black or African American,17,F,Unknown,Murder and Nonnegligent Manslaughter,Handgun
6/30/2016 0:00,28,M,Black or African American,,M,Black or African American,Negligent Manslaughter,Personal Weapons
6/30/2016 0:00,28,M,Black or African American,,M,Black or African American,Negligent Manslaughter,Personal Weapons
6/30/2016 0:00,28,M,Black or African American,,M,Black or African American,Negligent Manslaughter,Personal Weapons
6/30/2016 0:00,26,F,White,,M,Black or African American,Negligent Manslaughter,Personal Weapons
6/30/2016 0:00,26,F,White,,M,Black or African American,Negligent Manslaughter,Personal Weapons
6/30/2016 0:00,26,F,White,,M,Black or African American,Negligent Manslaughter,Personal Weapons
6/30/2016 0:00,28,M,Black or African American,,M,Black or African American,Negligent Manslaughter,Other
6/30/2016 0:00,28,M,Black or African American,,M,Black or African American,Negligent Manslaughter,Other
6/30/2016 0:00,28,M,Black or African American,,M,Black or African American,Negligent Manslaughter,Other
6/30/2016 0:00,26,F,White,,M,Black or African American,Negligent Manslaughter,Other
6/30/2016 0:00,26,F,White,,M,Black or African American,Negligent Manslaughter,Other
6/30/2016 0:00,26,F,White,,M,Black or African American,Negligent Manslaughter,Other
7/1/2016 0:00,29,F,Black or African American,,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,4,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,2,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,2,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,2,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,3,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,3,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,29,F,Black or African American,3,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
7/1/2016 0:00,14,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,14,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,14,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,14,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,14,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,14,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/1/2016 0:00,14,M,Black or African American,14,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/5/2016 0:00,47,M,White,50,M,White,Murder and Nonnegligent Manslaughter,Firearm
7/5/2016 0:00,47,M,White,50,M,White,Murder and Nonnegligent Manslaughter,Firearm
7/5/2016 0:00,47,M,White,50,M,White,Murder and Nonnegligent Manslaughter,Firearm
7/7/2016 0:00,37,M,Black or African American,73,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,73,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,73,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,45,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,45,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,45,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,66,F,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,66,F,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,66,F,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,25,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,25,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,25,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,46,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,46,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,46,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,44,F,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,44,F,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,44,F,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,53,F,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,53,F,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,53,F,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,73,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,73,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,73,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,45,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,45,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,45,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,66,F,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,66,F,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,66,F,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,25,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,25,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,25,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,46,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,46,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,46,M,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,44,F,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,44,F,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,44,F,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,53,F,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,53,F,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,53,F,White,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
7/7/2016 0:00,37,M,Black or African American,73,M,White,Murder and Nonnegligent Manslaughter,Rifle
7/7/2016 0:00,37,M,Black or African American,73,M,White,Murder and Nonnegligent Manslaughter,Rifle
